source_id,source,latitude,longitude,event_date,spatial_block_id
16807,GSI,23.54294,93.384772,,block_47_186
17537,GSI,23.512147,93.359164,,block_47_186
17685,GSI,23.518162,93.366956,,block_47_186
17539,GSI,23.514479,93.369982,,block_47_186
17960,GSI,23.476989,93.377213,,block_46_186
17983,GSI,23.490702,93.33685,,block_46_186
18116,GSI,23.498889,93.311889,,block_46_186
16819,GSI,23.474472,93.322667,,block_46_186
16815,GSI,23.469833,93.314889,,block_46_186
17940,GSI,23.462667,93.317472,,block_46_186
17961,GSI,23.477806,93.310111,,block_46_186
16820,GSI,23.474639,93.314167,,block_46_186
17964,GSI,23.482322,93.310052,,block_46_186
16749,GSI,23.468361,93.304222,,block_46_186
16817,GSI,23.470917,93.296417,,block_46_186
17556,GSI,23.555929,93.295668,,block_47_186
17965,GSI,23.484639,93.278222,,block_46_186
16748,GSI,23.468389,93.27075,,block_46_186
16634,GSI,23.46243,93.262259,,block_46_186
16726,GSI,23.467623,93.250867,,block_46_186
17938,GSI,23.471889,93.246333,,block_46_186
18084,GSI,23.473778,93.239194,,block_46_186
18109,GSI,23.474833,93.229,,block_46_186
17875,GSI,23.477778,93.236333,,block_46_186
18082,GSI,23.473361,93.222167,,block_46_186
17894,GSI,23.479667,93.225722,,block_46_186
17897,GSI,23.481881,93.214835,,block_46_186
17916,GSI,23.461083,93.205278,,block_46_186
17899,GSI,23.487306,93.192778,,block_46_186
17900,GSI,23.487813,93.20758,,block_46_186
16981,GSI,23.500803,93.201572,,block_47_186
16954,GSI,23.543891,93.232644,,block_47_186
16933,GSI,23.55097,93.215688,,block_47_186
17812,GSI,23.534307,93.168479,,block_47_186
17932,GSI,23.546048,93.147734,,block_47_186
17815,GSI,23.542899,93.156212,,block_47_186
17833,GSI,23.537491,93.159176,,block_47_186
17933,GSI,23.545796,93.136912,,block_47_186
18027,GSI,23.548173,93.131588,,block_47_186
18125,GSI,23.430917,93.171889,,block_46_186
18049,GSI,23.422583,93.166,,block_46_186
18048,GSI,23.418808,93.163009,,block_46_186
17858,GSI,23.411942,93.154836,,block_46_186
17859,GSI,23.414113,93.136272,,block_46_186
18113,GSI,23.384222,93.145528,,block_46_186
18112,GSI,23.383778,93.115972,,block_46_186
18087,GSI,23.37492,93.1185,,block_46_186
18070,GSI,23.370167,93.120444,,block_46_186
18091,GSI,23.380806,93.128917,,block_46_186
18089,GSI,23.378571,93.218843,,block_46_186
17893,GSI,23.449083,93.206222,,block_46_186
18126,GSI,23.439142,93.222581,,block_46_186
18128,GSI,23.445083,93.223889,,block_46_186
16630,GSI,23.454924,93.260137,,block_46_186
17855,GSI,23.388585,93.2446,,block_46_186
17922,GSI,23.279667,93.232917,,block_46_186
16961,GSI,23.207889,93.255917,,block_46_186
16939,GSI,23.21475,93.261139,,block_46_186
16712,GSI,23.163528,93.281056,,block_46_186
16714,GSI,23.157667,93.279722,,block_46_186
16711,GSI,23.164508,93.270428,,block_46_186
21157,GSI,23.182417,93.246498,,block_46_186
21159,GSI,23.183584,93.235031,,block_46_186
21022,GSI,23.181417,93.197586,,block_46_186
18069,GSI,23.254263,93.238127,,block_46_186
21003,GSI,23.168705,93.108017,,block_46_186
17919,GSI,23.340389,93.102306,,block_46_186
18081,GSI,23.340722,93.081083,,block_46_186
17857,GSI,23.3305,93.096806,,block_46_186
18047,GSI,23.33101,93.091406,,block_46_186
17856,GSI,23.325028,93.092333,,block_46_186
18068,GSI,23.322151,93.066154,,block_46_186
18102,GSI,23.336389,93.074722,,block_46_186
18108,GSI,23.299073,93.057068,,block_46_186
17921,GSI,23.296419,93.095813,,block_46_186
21176,GSI,23.244541,93.099533,,block_46_186
21021,GSI,23.172249,93.058052,,block_46_186
21158,GSI,23.182667,93.026138,,block_46_186
21160,GSI,23.197752,93.007805,,block_46_186
21066,GSI,23.221762,92.975006,,block_46_185
21039,GSI,23.176575,92.979797,,block_46_185
22165,GSI,23.228361,92.916832,,block_46_185
22167,GSI,23.227602,92.923164,,block_46_185
21237,GSI,23.223055,92.931114,,block_46_185
21251,GSI,23.223957,92.936401,,block_46_185
21067,GSI,23.212713,92.930771,,block_46_185
21270,GSI,23.217224,92.949684,,block_46_185
21065,GSI,23.21685,92.955475,,block_46_185
21268,GSI,23.222853,92.941536,,block_46_185
11286,GSI,23.387328,92.933397,,block_46_185
16787,GSI,23.457028,93.006722,,block_46_186
16784,GSI,23.451278,93.002944,,block_46_186
17915,GSI,23.459737,93.044479,,block_46_186
16789,GSI,23.46025,93.01125,,block_46_186
16730,GSI,23.463765,93.018316,,block_46_186
18101,GSI,23.470139,93.025944,,block_46_186
17896,GSI,23.480549,93.040585,,block_46_186
16957,GSI,23.517632,93.075702,,block_47_186
17642,GSI,23.548132,93.077509,,block_47_186
17809,GSI,23.555561,93.072462,,block_47_186
11138,GSI,23.610611,92.977722,,block_47_185
11180,GSI,23.626194,92.962111,,block_47_185
12394,GSI,23.6445,92.990194,,block_47_185
11181,GSI,23.654556,92.965056,,block_47_185
11182,GSI,23.655417,92.957167,,block_47_185
12573,GSI,23.654361,92.932389,,block_47_185
11158,GSI,23.720833,92.978,,block_47_185
11179,GSI,23.740306,92.965389,,block_47_185
11178,GSI,23.74425,92.968472,,block_47_185
12393,GSI,23.704861,92.98575,,block_47_185
12414,GSI,23.702056,92.993222,,block_47_185
11155,GSI,23.670389,92.964417,,block_47_185
11157,GSI,23.665806,92.969556,,block_47_185
11156,GSI,23.666361,92.975972,,block_47_185
16704,GSI,23.681206,93.019927,,block_47_186
16983,GSI,23.685602,93.028404,,block_47_186
16701,GSI,23.675142,93.023551,,block_47_186
16721,GSI,23.66958,93.02425,,block_47_186
17850,GSI,23.696979,93.041829,,block_47_186
17835,GSI,23.689282,93.039041,,block_47_186
18024,GSI,23.708377,93.053261,,block_47_186
16703,GSI,23.705262,93.008904,,block_47_186
17792,GSI,23.750139,93.098167,,block_47_186
16956,GSI,23.742754,93.094558,,block_47_186
16952,GSI,23.734427,93.08625,,block_47_186
17830,GSI,23.710517,93.058403,,block_47_186
17810,GSI,23.684707,93.088283,,block_47_186
17955,GSI,23.677967,93.087973,,block_47_186
18170,GSI,23.657186,93.087169,,block_47_186
17663,GSI,23.640693,93.084944,,block_47_186
16951,GSI,23.629553,93.077474,,block_47_186
17936,GSI,23.63797,93.078826,,block_47_186
17641,GSI,23.6377,93.066302,,block_47_186
18173,GSI,23.644469,93.068299,,block_47_186
16978,GSI,23.644962,93.076363,,block_47_186
16684,GSI,23.639484,93.032189,,block_47_186
16700,GSI,23.650925,93.030704,,block_47_186
16685,GSI,23.663354,93.023297,,block_47_186
18169,GSI,23.617227,93.042191,,block_47_186
17643,GSI,23.626738,93.033627,,block_47_186
17814,GSI,23.631956,93.033971,,block_47_186
17682,GSI,23.633591,93.048668,,block_47_186
17974,GSI,23.570595,93.07382,,block_47_186
18023,GSI,23.606539,93.087476,,block_47_186
18172,GSI,23.602395,93.084222,,block_47_186
16959,GSI,23.603808,93.092328,,block_47_186
18195,GSI,23.597403,93.094131,,block_47_186
16955,GSI,23.583574,93.09659,,block_47_186
18025,GSI,23.56952,93.100523,,block_47_186
18026,GSI,23.57348,93.102938,,block_47_186
16984,GSI,23.586582,93.102493,,block_47_186
17851,GSI,23.563275,93.120567,,block_47_186
17934,GSI,23.608133,93.201022,,block_47_186
17662,GSI,23.612312,93.198942,,block_47_186
16986,GSI,23.603865,93.204311,,block_47_186
17956,GSI,23.597919,93.207362,,block_47_186
17827,GSI,23.687031,93.203106,,block_47_186
16949,GSI,23.705705,93.19007,,block_47_186
18197,GSI,23.701575,93.177726,,block_47_186
18171,GSI,23.694333,93.183335,,block_47_186
16980,GSI,23.701047,93.190913,,block_47_186
17836,GSI,23.69159,93.190067,,block_47_186
17790,GSI,23.782249,93.116165,,block_47_186
16906,GSI,23.777555,93.112473,,block_47_186
16680,GSI,23.799166,93.132919,,block_47_186
16929,GSI,23.792749,93.116943,,block_47_186
18236,GSI,23.85075,93.115608,,block_47_186
17890,GSI,23.853333,93.12458,,block_47_186
18213,GSI,23.848917,93.135307,,block_47_186
16925,GSI,23.851723,93.186775,,block_47_186
16890,GSI,23.84461,93.190277,,block_47_186
16924,GSI,23.791277,93.156387,,block_47_186
16662,GSI,23.800556,93.15889,,block_47_186
16904,GSI,23.798611,93.16378,,block_47_186
16930,GSI,23.801054,93.168762,,block_47_186
16932,GSI,23.785944,93.154137,,block_47_186
16927,GSI,23.782249,93.148865,,block_47_186
16835,GSI,23.866138,93.222809,,block_47_186
16905,GSI,23.867277,93.205643,,block_47_186
16948,GSI,23.863417,93.201279,,block_47_186
16708,GSI,23.860167,93.194778,,block_47_186
18055,GSI,23.870567,93.215149,,block_47_186
16838,GSI,23.875174,93.21302,,block_47_186
16709,GSI,23.885279,93.207726,,block_47_186
16663,GSI,23.886723,93.200279,,block_47_186
17773,GSI,23.881639,93.234642,,block_47_186
16903,GSI,23.874056,93.244469,,block_47_186
16834,GSI,23.88139,93.243027,,block_47_186
16681,GSI,23.883944,93.247528,,block_47_186
17701,GSI,23.881361,93.257027,,block_47_186
18199,GSI,23.876139,93.260445,,block_47_186
17958,GSI,23.877806,93.267609,,block_47_186
17977,GSI,23.890694,93.275024,,block_47_186
17959,GSI,23.901638,93.278641,,block_47_186
16928,GSI,23.950277,93.217056,,block_47_186
17795,GSI,23.942722,93.213531,,block_47_186
16909,GSI,23.914278,93.178864,,block_47_186
16678,GSI,23.908806,93.177391,,block_47_186
16707,GSI,23.905027,93.185776,,block_47_186
18059,GSI,23.938028,93.121277,,block_47_186
18240,GSI,23.950195,93.125061,,block_47_186
18241,GSI,23.959278,93.123558,,block_47_186
17891,GSI,23.956528,93.041084,,block_47_186
17870,GSI,23.950417,93.037109,,block_47_186
18242,GSI,23.962278,93.035309,,block_47_186
18062,GSI,23.966249,93.041115,,block_47_186
18219,GSI,23.961,93.028969,,block_47_186
17871,GSI,23.958944,93.022781,,block_47_186
18063,GSI,23.927389,93.02803,,block_47_186
18214,GSI,23.909111,93.02375,,block_47_186
18022,GSI,23.907555,93.015114,,block_47_186
17867,GSI,23.900694,93.015587,,block_47_186
18038,GSI,23.894444,93.019279,,block_47_186
17889,GSI,23.888081,93.026642,,block_47_186
18234,GSI,23.888945,93.033974,,block_47_186
18080,GSI,23.882055,93.041222,,block_47_186
18043,GSI,23.887251,93.095612,,block_47_186
17888,GSI,23.87075,93.078529,,block_47_186
18046,GSI,23.872055,93.094276,,block_47_186
17866,GSI,23.852861,93.059998,,block_47_186
18233,GSI,23.848083,93.076691,,block_47_186
18077,GSI,23.840334,93.071945,,block_47_186
18058,GSI,23.804193,93.035248,,block_47_186
17869,GSI,23.808111,93.041779,,block_47_186
18060,GSI,23.795444,93.04039,,block_47_186
18220,GSI,23.789749,93.035667,,block_47_186
18149,GSI,23.7885,93.024666,,block_47_186
18044,GSI,23.779444,93.023918,,block_47_186
18061,GSI,23.777472,93.009163,,block_47_186
18235,GSI,23.794195,93.025055,,block_47_186
18057,GSI,23.792555,93.029892,,block_47_186
18237,GSI,23.805779,93.027115,,block_47_186
18020,GSI,23.835361,93.052414,,block_47_186
17865,GSI,23.848,93.041885,,block_47_186
18232,GSI,23.85,93.048164,,block_47_186
18039,GSI,23.856972,93.046112,,block_47_186
10491,GSI,23.811722,92.959917,,block_47_185
11671,GSI,23.812139,92.954167,,block_47_185
10507,GSI,23.801624,92.960437,,block_47_185
11670,GSI,23.82325,92.925222,,block_47_185
10490,GSI,23.83675,92.916556,,block_47_185
10465,GSI,23.865694,92.932639,,block_47_185
10527,GSI,23.844139,92.933,,block_47_185
11690,GSI,23.847224,92.927508,,block_47_185
11669,GSI,23.859417,92.917333,,block_47_185
11692,GSI,23.871694,92.919955,,block_47_185
10508,GSI,23.902111,92.922556,,block_47_185
10509,GSI,23.95942,92.943345,,block_47_185
11711,GSI,23.943241,92.933604,,block_47_185
11693,GSI,23.9395,92.927889,,block_47_185
10528,GSI,23.929083,92.922778,,block_47_185
10492,GSI,23.92425,92.925222,,block_47_185
10530,GSI,23.918389,92.923472,,block_47_185
10298,GSI,23.891722,92.84925,,block_47_185
11733,GSI,23.887333,92.851111,,block_47_185
10294,GSI,23.883306,92.861917,,block_47_185
10273,GSI,23.872722,92.874083,,block_47_185
10504,GSI,23.883944,92.880528,,block_47_185
10274,GSI,23.88319,92.869,,block_47_185
10510,GSI,23.841713,92.911476,,block_47_185
11753,GSI,23.788722,92.837833,,block_47_185
10281,GSI,23.78,92.84,,block_47_185
11667,GSI,23.784222,92.841972,,block_47_185
10297,GSI,23.816,92.84,,block_47_185
10280,GSI,23.812167,92.835194,,block_47_185
10512,GSI,23.822086,92.826497,,block_47_185
10296,GSI,23.825205,92.830469,,block_47_185
10493,GSI,23.860102,92.834056,,block_47_185
10663,GSI,23.771587,92.732129,,block_47_185
10662,GSI,23.791511,92.730515,,block_47_185
11578,GSI,23.856861,92.743028,,block_47_185
10830,GSI,23.851361,92.742222,,block_47_185
10985,GSI,23.868917,92.735472,,block_47_185
11580,GSI,23.889306,92.736528,,block_47_185
10938,GSI,23.915778,92.742417,,block_47_185
10939,GSI,23.924278,92.744806,,block_47_185
11581,GSI,23.922639,92.736528,,block_47_185
10987,GSI,23.934222,92.730611,,block_47_185
11603,GSI,23.88,92.69,,block_47_185
158,GSI,23.8985,92.64739,,block_47_185
11742,GSI,23.918917,92.650833,,block_47_185
150,GSI,23.92294,92.65703,,block_47_185
10810,GSI,23.933904,92.673871,,block_47_185
11541,GSI,23.940106,92.680592,,block_47_185
11743,GSI,23.934417,92.667222,,block_47_185
11745,GSI,23.965889,92.682278,,block_47_185
11741,GSI,23.826694,92.603833,,block_47_185
10942,GSI,23.821894,92.569325,,block_47_185
10940,GSI,23.811938,92.570804,,block_47_185
10967,GSI,23.796268,92.54654,,block_47_185
10966,GSI,23.802567,92.564045,,block_47_185
11010,GSI,23.783846,92.553747,,block_47_185
10963,GSI,23.780864,92.577909,,block_47_185
11008,GSI,23.784278,92.597111,,block_47_185
11542,GSI,23.805313,92.592663,,block_47_185
11540,GSI,23.790132,92.672097,,block_47_185
11007,GSI,23.798861,92.642417,,block_47_185
10664,GSI,23.833698,92.650724,,block_47_185
11602,GSI,23.857278,92.646222,,block_47_185
10791,GSI,23.846786,92.655892,,block_47_185
10790,GSI,23.855092,92.666553,,block_47_185
10989,GSI,23.817333,92.661222,,block_47_185
10812,GSI,23.823222,92.674861,,block_47_185
10661,GSI,23.787414,92.725278,,block_47_185
10829,GSI,23.754475,92.722754,,block_47_185
11275,GSI,23.741806,92.72525,,block_47_185
11277,GSI,23.744303,92.720114,,block_47_185
11583,GSI,23.753417,92.687556,,block_47_185
11686,GSI,23.745639,92.694361,,block_47_185
11530,GSI,23.744972,92.702889,,block_47_185
11259,GSI,23.737083,92.703889,,block_47_185
11456,GSI,23.727639,92.703083,,block_47_185
11414,GSI,23.735028,92.696028,,block_47_185
11412,GSI,23.716333,92.688639,,block_47_185
11431,GSI,23.720611,92.692722,,block_47_185
11624,GSI,23.715278,92.697611,,block_47_185
11429,GSI,23.719972,92.697694,,block_47_185
11410,GSI,23.716111,92.712611,,block_47_185
13550,GSI,23.722,92.721222,,block_47_185
11527,GSI,23.716278,92.727694,,block_47_185
11278,GSI,23.704333,92.7145,,block_47_185
11297,GSI,23.699472,92.716167,,block_47_185
11298,GSI,23.693667,92.719056,,block_47_185
11299,GSI,23.687833,92.722444,,block_47_185
11708,GSI,23.681531,92.718606,,block_47_185
11225,GSI,23.670556,92.728528,,block_47_185
11623,GSI,23.71,92.692528,,block_47_185
11664,GSI,23.71125,92.660167,,block_47_185
11523,GSI,23.712306,92.649528,,block_47_185
11666,GSI,23.719389,92.675083,,block_47_185
11643,GSI,23.722111,92.681472,,block_47_185
11706,GSI,23.7335,92.674472,,block_47_185
11684,GSI,23.743694,92.679028,,block_47_185
11396,GSI,23.750676,92.679635,,block_47_185
10964,GSI,23.751155,92.571589,,block_47_185
10941,GSI,23.761734,92.573908,,block_47_185
10965,GSI,23.757805,92.561473,,block_47_185
11679,GSI,23.728778,92.557833,,block_47_185
11682,GSI,23.735833,92.558056,,block_47_185
11702,GSI,23.7155,92.556028,,block_47_185
11448,GSI,23.691722,92.575111,,block_47_185
11426,GSI,23.690722,92.570139,,block_47_185
12595,GSI,23.697889,92.568444,,block_47_185
11704,GSI,23.710278,92.558056,,block_47_185
12597,GSI,23.678583,92.571583,,block_47_185
11446,GSI,23.684472,92.573694,,block_47_185
12599,GSI,23.67425,92.587278,,block_47_185
11499,GSI,23.664583,92.590111,,block_47_185
11520,GSI,23.669694,92.592667,,block_47_185
11409,GSI,23.674694,92.597361,,block_47_185
11407,GSI,23.681778,92.602611,,block_47_185
11497,GSI,23.688389,92.595583,,block_47_185
11577,GSI,23.619583,92.634417,,block_47_185
11575,GSI,23.618722,92.627389,,block_47_185
11576,GSI,23.621722,92.623583,,block_47_185
11574,GSI,23.625444,92.614889,,block_47_185
11620,GSI,23.615139,92.594944,,block_47_185
11601,GSI,23.637472,92.595278,,block_47_185
11498,GSI,23.657194,92.5905,,block_47_185
11639,GSI,23.589167,92.590111,,block_47_185
11637,GSI,23.562444,92.577806,,block_47_185
11449,GSI,23.587111,92.601667,,block_47_185
11638,GSI,23.580139,92.591139,,block_47_185
11391,GSI,23.598139,92.599111,,block_47_185
11389,GSI,23.609111,92.596306,,block_47_185
11404,GSI,23.590722,92.604694,,block_47_185
11599,GSI,23.584417,92.622917,,block_47_185
11597,GSI,23.618917,92.642611,,block_47_185
11707,GSI,23.65475,92.690083,,block_47_185
11622,GSI,23.652972,92.6985,,block_47_185
11621,GSI,23.657278,92.704583,,block_47_185
11018,GSI,23.604611,92.726417,,block_47_185
11245,GSI,23.708217,92.761489,,block_47_185
11246,GSI,23.710194,92.741167,,block_47_185
11526,GSI,23.739306,92.743111,,block_47_185
11226,GSI,23.727694,92.736,,block_47_185
600,GSI,23.744167,92.730472,,block_47_185
679,GSI,23.751694,92.731528,,block_47_185
10811,GSI,23.762482,92.742799,,block_47_185
11688,GSI,23.745444,92.749556,,block_47_185
11227,GSI,23.730867,92.755639,,block_47_185
11247,GSI,23.736217,92.796936,,block_47_185
11040,GSI,23.740417,92.795083,,block_47_185
11244,GSI,23.713131,92.798942,,block_47_185
11224,GSI,23.682158,92.858383,,block_47_185
11223,GSI,23.695444,92.861667,,block_47_185
11222,GSI,23.711722,92.858394,,block_47_185
11229,GSI,23.735086,92.829525,,block_47_185
11668,GSI,23.760222,92.848167,,block_47_185
11020,GSI,23.727472,92.85265,,block_47_185
11250,GSI,23.716025,92.854306,,block_47_185
11024,GSI,23.719694,92.868053,,block_47_185
11249,GSI,23.714703,92.873933,,block_47_185
11022,GSI,23.705117,92.877669,,block_47_185
11078,GSI,23.699611,92.874917,,block_47_185
11023,GSI,23.695528,92.884167,,block_47_185
12415,GSI,23.671,92.888333,,block_47_185
12575,GSI,23.666722,92.890889,,block_47_185
13576,GSI,23.613722,92.851889,,block_47_185
13575,GSI,23.608306,92.850583,,block_47_185
11079,GSI,23.566631,92.876781,,block_47_185
11248,GSI,23.607347,92.879114,,block_47_185
11288,GSI,23.499418,92.905021,,block_46_185
11097,GSI,23.476232,92.913652,,block_46_185
11080,GSI,23.479766,92.870601,,block_46_185
11118,GSI,23.498802,92.8546,,block_46_185
11263,GSI,23.493913,92.854305,,block_46_185
11270,GSI,23.486909,92.856282,,block_46_185
11089,GSI,23.47803,92.861256,,block_46_185
11204,GSI,23.464394,92.855608,,block_46_185
11220,GSI,23.535189,92.846042,,block_47_185
1168,GSI,23.50994,92.76861,,block_47_185
10303,GSI,23.470109,92.740615,,block_46_185
10389,GSI,23.463981,92.736875,,block_46_185
10301,GSI,23.460697,92.747293,,block_46_185
11568,GSI,23.477601,92.818801,,block_46_185
10414,GSI,23.412046,92.750099,,block_46_185
11117,GSI,23.417482,92.770557,,block_46_185
11289,GSI,23.393332,92.758148,,block_46_185
677,GSI,23.406389,92.75325,,block_46_185
10237,GSI,23.40178,92.750005,,block_46_185
12231,GSI,23.383745,92.845792,,block_46_185
11183,GSI,23.38533,92.855433,,block_46_185
12207,GSI,23.401015,92.848482,,block_46_185
11266,GSI,23.405305,92.851014,,block_46_185
11545,GSI,23.40002,92.842404,,block_46_185
12208,GSI,23.388377,92.845102,,block_46_185
11100,GSI,23.434706,92.854894,,block_46_185
12442,GSI,23.443878,92.85593,,block_46_185
11091,GSI,23.459786,92.855821,,block_46_185
12441,GSI,23.454968,92.854599,,block_46_185
11064,GSI,23.449827,92.8599,,block_46_185
11203,GSI,23.447015,92.866917,,block_46_185
11046,GSI,23.44129,92.865395,,block_46_185
11729,GSI,23.435405,92.871814,,block_46_185
11042,GSI,23.438997,92.877502,,block_46_185
11273,GSI,23.451505,92.900845,,block_46_185
11280,GSI,23.458593,92.905313,,block_46_185
11123,GSI,23.316221,92.856217,,block_46_185
12467,GSI,23.320815,92.854748,,block_46_185
12205,GSI,23.308769,92.862258,,block_46_185
11548,GSI,23.28388,92.857468,,block_46_185
11747,GSI,23.28985,92.860445,,block_46_185
12233,GSI,23.293142,92.857091,,block_46_185
11260,GSI,23.282258,92.852377,,block_46_185
11096,GSI,23.297759,92.856169,,block_46_185
11267,GSI,23.302456,92.853533,,block_46_185
12444,GSI,23.28328,92.831766,,block_46_185
11081,GSI,23.277886,92.840388,,block_46_185
11730,GSI,23.275305,92.850377,,block_46_185
11726,GSI,23.260038,92.882734,,block_46_185
11269,GSI,23.272218,92.873298,,block_46_185
11268,GSI,23.277412,92.870285,,block_46_185
11045,GSI,23.293769,92.871451,,block_46_185
22367,GSI,23.243479,92.904846,,block_46_185
11728,GSI,23.255426,92.890915,,block_46_185
22390,GSI,23.213892,92.904892,,block_46_185
22391,GSI,23.195522,92.90062,,block_46_185
22147,GSI,23.168777,92.90097,,block_46_185
22410,GSI,23.249727,92.796631,,block_46_185
22427,GSI,23.242828,92.798134,,block_46_185
22428,GSI,23.23035,92.79808,,block_46_185
22346,GSI,23.225542,92.798363,,block_46_185
21239,GSI,23.208055,92.795555,,block_46_185
22347,GSI,23.183332,92.794724,,block_46_185
21056,GSI,23.173716,92.739754,,block_46_185
21057,GSI,23.182264,92.737099,,block_46_185
10260,GSI,23.30028,92.741186,,block_46_185
12232,GSI,23.298413,92.81508,,block_46_185
11076,GSI,23.305259,92.809736,,block_46_185
11546,GSI,23.315355,92.786906,,block_46_185
11709,GSI,23.314408,92.808662,,block_46_185
11287,GSI,23.353803,92.794306,,block_46_185
11547,GSI,23.333984,92.781878,,block_46_185
11077,GSI,23.349857,92.780208,,block_46_185
10261,GSI,23.308202,92.731268,,block_46_185
10478,GSI,23.302106,92.649524,,block_46_185
10479,GSI,23.273513,92.65731,,block_46_185
10495,GSI,23.28113,92.651804,,block_46_185
10497,GSI,23.271781,92.637703,,block_46_185
10500,GSI,23.2747,92.647873,,block_46_185
10499,GSI,23.268811,92.665508,,block_46_185
10300,GSI,23.29659,92.694008,,block_46_185
10388,GSI,23.301399,92.699109,,block_46_185
10387,GSI,23.306654,92.707482,,block_46_185
22154,GSI,23.193548,92.684456,,block_46_185
22169,GSI,23.202129,92.681442,,block_46_185
22282,GSI,23.196638,92.679802,,block_46_185
22140,GSI,23.184711,92.679962,,block_46_185
22300,GSI,23.226894,92.638527,,block_46_185
22168,GSI,23.208017,92.676277,,block_46_185
22153,GSI,23.219172,92.67691,,block_46_185
22151,GSI,23.230371,92.673973,,block_46_185
22136,GSI,23.235651,92.673058,,block_46_185
22331,GSI,23.24774,92.671333,,block_46_185
22284,GSI,23.242306,92.640587,,block_46_185
22283,GSI,23.248526,92.63958,,block_46_185
10498,GSI,23.254946,92.634239,,block_46_185
21487,GSI,23.17411,92.608917,,block_46_185
22413,GSI,23.205305,92.585861,,block_46_185
22393,GSI,23.201084,92.580803,,block_46_185
22392,GSI,23.204981,92.57457,,block_46_185
22267,GSI,23.189917,92.54953,,block_46_185
22414,GSI,23.213055,92.58889,,block_46_185
22412,GSI,23.249056,92.546501,,block_46_185
22411,GSI,23.246555,92.554054,,block_46_185
10496,GSI,23.360199,92.632911,,block_46_185
10415,GSI,23.421903,92.715601,,block_46_185
10515,GSI,23.415165,92.722199,,block_46_185
10521,GSI,23.427681,92.714959,,block_46_185
11562,GSI,23.440648,92.703726,,block_46_185
10240,GSI,23.442296,92.695903,,block_46_185
10238,GSI,23.470964,92.692902,,block_46_185
10516,GSI,23.476702,92.705854,,block_46_185
10517,GSI,23.49901,92.702759,,block_46_185
10323,GSI,23.491497,92.705503,,block_46_185
11560,GSI,23.491004,92.696873,,block_46_185
11017,GSI,23.503611,92.615556,,block_47_185
10413,GSI,23.475392,92.605749,,block_46_185
10390,GSI,23.460968,92.597217,,block_46_185
10519,GSI,23.468357,92.591717,,block_46_185
10391,GSI,23.487102,92.606156,,block_46_185
11471,GSI,23.500083,92.585889,,block_47_185
11619,GSI,23.519139,92.5795,,block_47_185
11618,GSI,23.531417,92.573056,,block_47_185
11470,GSI,23.546,92.574556,,block_47_185
22302,GSI,23.208694,92.50975,,block_46_185
22317,GSI,23.208918,92.518692,,block_46_185
22105,GSI,23.20875,92.538361,,block_46_185
28149,GSI,23.18,92.49,,block_46_184
28148,GSI,23.25,92.48,,block_46_184
11055,GSI,23.727194,92.242722,,block_47_184
28146,GSI,23.69,92.35,,block_47_184
28143,GSI,23.57,92.47,,block_47_184
28145,GSI,23.69,92.49,,block_47_184
28136,GSI,23.78,92.36,,block_47_184
28138,GSI,23.79,92.36,,block_47_184
28139,GSI,23.84,92.37,,block_47_184
28142,GSI,23.86,92.37,,block_47_184
11011,GSI,23.767139,92.533889,,block_47_185
11563,GSI,23.76821,92.539681,,block_47_185
28131,GSI,23.8,92.5,,block_47_185
28132,GSI,23.81,92.5,,block_47_185
28133,GSI,23.87,92.5,,block_47_185
28134,GSI,23.88,92.5,,block_47_185
28128,GSI,23.91,92.45,,block_47_184
28130,GSI,23.9,92.39,,block_47_184
28129,GSI,23.93,92.37,,block_47_184
28135,GSI,23.94,92.37,,block_47_184
28137,GSI,23.95,92.37,,block_47_184
11452,GSI,23.927194,92.275389,,block_47_184
11030,GSI,23.896194,92.296667,,block_47_184
11453,GSI,23.914472,92.27125,,block_47_184
11212,GSI,23.906917,92.271944,,block_47_184
11052,GSI,23.897556,92.282889,,block_47_184
11049,GSI,23.894667,92.287972,,block_47_184
11028,GSI,23.892694,92.272667,,block_47_184
28141,GSI,23.86,92.35,,block_47_184
28140,GSI,23.85,92.33,,block_47_184
11510,GSI,23.824722,92.260722,,block_47_184
11073,GSI,23.882833,92.241583,,block_47_184
11536,GSI,23.953333,92.233139,,block_47_184
11053,GSI,24.031139,92.2535,,block_48_184
11533,GSI,24.048556,92.314306,,block_48_184
11035,GSI,24.070611,92.290944,,block_48_184
11451,GSI,24.063194,92.28225,,block_48_184
11240,GSI,24.066639,92.277417,,block_48_184
11238,GSI,24.106444,92.276389,,block_48_184
11535,GSI,24.141694,92.322306,,block_48_184
28070,GSI,24.17,92.33,,block_48_184
11216,GSI,24.134722,92.277639,,block_48_184
11218,GSI,24.129083,92.277667,,block_48_184
11215,GSI,24.142722,92.273583,,block_48_184
11239,GSI,24.165583,92.268389,,block_48_184
11256,GSI,24.212361,92.258111,,block_48_184
11054,GSI,24.240194,92.247861,,block_48_184
11072,GSI,24.228111,92.287417,,block_48_184
28069,GSI,24.19,92.33,,block_48_184
28071,GSI,24.2,92.42,,block_48_184
28056,GSI,24.24,92.36,,block_48_184
26218,GSI,24.32,92.51,,block_48_185
26207,GSI,24.27,92.5,,block_48_185
28077,GSI,24.18,92.54,,block_48_185
28079,GSI,24.17,92.53,,block_48_185
28080,GSI,24.17,92.52,,block_48_185
